s,kudos,title,summary,datePublished,words,rating,romanticCategory,publicationStatus,keyword,relationship,polyship_human_flag,member,members_found
https://golemlab.eu/graph/15958799,31,mad at you,"2seok and the maknaes are playing on their break. Good. Namjoon and Yoongi are in their studios, working on their next album. No good. Do I fight or bully them into taking a damn break?",2018-09-11,1697,General Audiences,F/M,Completed,Adorable Kim Namjoon | RM | Cutesy | Family Bonding | Family Fluff | Fluff | I Just Have So Many Feels | Min Yoongi | Suga Is a Little Shit | Min Yoongi | Suga is So Done | One Shot | bangtan - Freeform | bts - Freeform | but imma beat his ass if he doesn't take a break | i just really love namjoon | it's joon's birthday!,Kim Namjoon | RM/Reader,false,namjoon,{'namjoon'}
https://golemlab.eu/graph/21476032,31,The Reason,"The world came crashing down on Namjoon one night as he got home from work. She had left him but never told him the reason why. She was the love of his life. His soulmate. His Universe. His everything. Until one day, she left him a note telling him to move on with his life. Years later, after a chance meeting, he found the reason why.",2019-11-18,5888,Not Rated,F/M,Completed,Australia | Best Friends | Break Up | Breaking Up & Making Up | Heartbreak | Mentions of Cancer | Romance,"Kim Namjoon | RM/Reader Series: One Shot, Two Shots [3]",false,namjoon,{'namjoon'}
https://golemlab.eu/graph/8545927,31,Sushi,First Time : Sushi,2016-11-13,1592,Not Rated,F/M,Completed,Fluff | Sushi | Yoongi is a gentleman | it's just fluff | really that's all,Min Yoongi | Suga/Reader Series: First Time [1],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/13894932,31,don't cry (we've got time),"""i want to spend forever with you."" and god do you wish it was possible.",2018-03-07,1714,General Audiences,M/M,Completed,Angst | this might get a series of bonus chapters,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/26394142,31,Hot Summer | Kim Taehyung x reader,You and Taehyung are dying of the heat of a hot summer day. But Taehyung has a plan to cool off.,2020-09-10,995,General Audiences,F/M,Completed,Fluff | swelting hot day,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/16952640,31,Soft breaths,You and your boyfriend enjoy a day of christmas shopping and finish it off by replacing the cold with the heat of each other ;),2018-12-11,4393,Mature,F/M,Completed,Christmas Shopping | Dirty Talk | Domestic | Domestic Fluff | Fingering | Oral | Smut | blowjob | detailed | soft and loving to ROUGH,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/15729849,31,Untitled Taehyung and 5 y/older! Reader,None,2018-08-19,1509,Not Rated,F/M,Completed,Age Difference | Angst | Angst and Feels | BTS being concerned | Dating | Older Characters | Older Woman/Younger Man | To Be Continued,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/10615737,31,Playlist,"Banging while listening to BTS, whoops.",2017-04-13,1101,Explicit,F/M,Completed,Smut,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/22013419,31,Drink So You'll Remember,"Pricking his own finger, you watch as he let the blood from his finger drop on a glass of a black liquid that was on the table in front of you. “Drink, so you’ll remember.” He said, handing the glass to you. “And if I don’t?” You ask. “Then you’ll break your promise all over again.”",2019-12-29,3889,Explicit,F/M,Completed,Alternate Universe - Past Lives | Alternate Universe - Vampire | Character Turned Into Vampire | Death | Vampire Kim Taehyung | V | Vampire Turning,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",false,taehyung,{'taehyung'}
https://golemlab.eu/graph/16276601,31,SorryNotSorry,"To provide some closure for a few of the How to Change a Fuqboi stories, the protagonist of the series sets off on a very not Eat-Pray-Love adventure while staying with her friend Jackson. She may or may not meet someone who helps her get over Taehyung.",2018-10-12,2118,Mature,F/M,Completed,Angst | Best Friend Jackson Wang | How to Change a Fuqboi | Humor | Past Infidelity | Past Relationship(s) | Prequel | Sort Of | brief mention of smoking | fuckboy jimin | fuckboy taehyung | no more sassy narrator,"Kim Taehyung | V/Reader, Park Jimin/Reader Series: How to Change a Fuqboi [8]",false,taehyung,{'taehyung'}
https://golemlab.eu/graph/19760209,31,Taehyung drabbles,Taehyung drabbles. These characters will not necessarily be tied together or related in any way.,2019-07-11,2025,General Audiences,F/M,Completed,Childhood Friends | Drabble | Fluff | Friends to Lovers,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/23105791,31,Hungry,None,2020-03-11,1095,Explicit,F/M,Completed,Fluff and Smut,Kim Taehyung | V/Reader Series: Parenthood [3],false,taehyung,{'taehyung'}
https://golemlab.eu/graph/22391149,31,Remind Me,"Jungkook is too good for me. I truly don't deserve him, and everything around me reminds me of that fact. Despite this, he's head over heals in love with me. Too bad his roommates don't seem to like me too much.",2020-01-24,4471,General Audiences,F/M,Completed,Angst | Drama | Fluff | Romance | angsty fluff because do I even write anything else | this is originally really old and I'm just now posting it so,Jeon Jungkook/Reader,false,jungkook,{'jungkook'}
https://golemlab.eu/graph/27042829,31,Happy Cactus (i),"It hasn’t really been that long, and it definitely hasn’t been very public, but this thing you two have got going is some good shit. OR You’re a grouch and Jungkook just makes you want to smile.",2020-10-16,1301,Teen And Up Audiences,F/M,Completed,Alcohol | But only in passing | Comfort | Cuddling & Snuggling | Emotional Constipation | Established Relationship | Fluff | Fluff and Humor | Halloween | Halloween Costumes | Humor | Implied Sexual Content | Kissing | Party | Secret Relationship | Sleepy Cuddles | like it's one word that's there is all,Jeon Jungkook/Reader Series: BTS [5],false,jungkook,{'jungkook'}
https://golemlab.eu/graph/17237342,31,Doctor,None,2018-12-31,1201,Explicit,F/M,Completed,Angst | Friends to Lovers | Smut,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",false,taehyung,{'taehyung'}
https://golemlab.eu/graph/21882568,31,A Gift From Santa,Christmas party with Taehyung,2019-12-21,881,Not Rated,F/M,Completed,BTS fluff | Christmas Fluff | Jealous Kim Taehyung | V | Kim Taehyung x reader | Kim Taehyung/You - Freeform | Taehyung is Santa | Taehyung x Reader - Freeform | Taehyung x you - Freeform | Taehyung/Reader - Freeform | Taehyung/You - Freeform | Very Slight Implications of Sex | bts drabble | bts drabbles | kim taehyung/reader - Freeform,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/17547974,31,Bashful Nights,"""Shadows are starting to fade black. We’re falling backwards, we’re sinking so low. I just wish that I could say more. I wish I could hold you tight, I hope I can say it right."" Balancing school and work is not easy. To begin with, my job is not really that difficult. But it's harder than what it seems, especially when your boss is such a pain in the ass. You know what's the worst part? Before I tuck myself to sleep, I still have to fake a smile and say goodnight to him.",2019-01-26,15132,Explicit,F/M,Completed,Angst | Daddy Kink | Smut | Sugar Daddy,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/19443340,31,18. Fansign (Literally),Prompt: Idol/Fan Week 3 Day 4,2019-07-02,1079,Teen And Up Audiences,F/M,Completed,Cute Kim Taehyung | V | Fansign | Idol/Fan | Kim Taehyung | V is a Sweetheart | one shots,Kim Taehyung | V/Reader Series: 50 Days of One Shots [18],false,taehyung,{'taehyung'}
https://golemlab.eu/graph/22032655,31,The Flight,You have flown quite a few times in your life because of your work and you've always love it. Except when there turbulence! Usually you either take sleeping tablets or just try to breath through your panic but this time you have a little help in the form of Kim Taehyung from BTS. What he does to get your mind off the turbulence is something you'll never forget.,2019-12-30,1947,Explicit,F/M,Completed,Airplane Sex | Kim Taehyung | V-centric | Mile High Club | My First Smut | Smut,"Kim Taehyung | V/Reader, Kim Taehyung | V/You",false,taehyung,{'taehyung'}
https://golemlab.eu/graph/24185419,31,(This Is Not) A Puppy Love,In which Jimin's soulmate is in love with someone (or something?) else.,2020-05-14,4117,Teen And Up Audiences,F/M,Completed,Alternate Universe - Soulmates | Romantic Soulmates | Soulmate-Identifying Marks,"Park Jimin (BTS)/Reader, Park Jimin (BTS)/You",false,jimin,{'jimin'}
https://golemlab.eu/graph/20456078,31,lost on you,"tags are self explanatory , just indulging really.",2019-08-31,1299,Not Rated,F/M,Completed,Anal Fingering | Rimming | handjob,Park Jimin (BTS)/Reader,false,jimin,{'jimin'}
https://golemlab.eu/graph/19741231,31,Outlines,"Author’s note: I really have no words for this. Taehyung Skype Sex. That is all. I’ve written smut for 2/3rds of the maknae line, so I guess it’s about time I wrote one for Tae.",2019-07-09,2874,Mature,F/M,Completed,Smut,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/22214029,31,Medium,"Experimental was only one word you would use to describe Kim Taehyung. Originally part of a challenge to write a drabble of less than 600 words and choose one genre for the member, smut in this case.",2020-01-11,600,Explicit,F/M,Completed,Dom/sub | Explicit Sexual Content | Originally Posted on Tumblr | Smut | Temperature Play | Vibrators,Kim Taehyung | V/Reader Series: 600 Word Drabble Challenge [4],false,taehyung,{'taehyung'}
https://golemlab.eu/graph/30289104,31,Not a Morning Person,"after so many occasions of you making breakfast ready for him, taehyung attempts to return the favor. key word is attempt",2021-03-27,520,General Audiences,F/M,Completed,Alternate Universe - Not K-Pop Idols | Cute Kim Taehyung | V | Drabble | Established Relationship | Morning Routines | Sleepy Kim Taehyung | V,Kim Taehyung | V/Reader,false,taehyung,{'taehyung'}
https://golemlab.eu/graph/13325604,31,No More Dream,"You had always wanted to learn piano, but you were starting to get sick of your teacher. A few mishaps later, you were left at home alone with Yoongi nowhere to be seen. Will he able to cheer you up and reignite your love for music and piano?",2018-01-09,3484,Not Rated,F/M,Completed,Angst | Drabble | Fluff | Fluff and Angst,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: Song Series [1]",false,yoongi,{'yoongi'}
https://golemlab.eu/graph/15440271,31,Honey and Puppy Dog Eyes,"""It's pretty fucking rude, Yoongi."" Something that starts at a fan meet",2018-07-26,5000,Teen And Up Audiences,F/M,Completed,Brief interactions with other members | Fan sign event | Oneshot | Short Story,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/20665430,31,Lightning,"With his deadline only a few days away, Yoongi finds himself creatively blocked. Until a blast from his past reminds him of where he found his inspiration.",2019-09-16,7258,Teen And Up Audiences,F/M,Completed,Break Up | Light Angst | Music,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/39095199,31,Slip,A drabble featuring the couple from Nightcall.,2022-05-19,1096,Explicit,F/M,Completed,Explicit Language | Min Yoongi | Suga is Bad at Feelings,Min Yoongi | Suga/Reader Series: 50 fics drabbles [1],false,yoongi,{'yoongi'}
https://golemlab.eu/graph/14464260,31,A Coffee Meeting,"When you decided to go try out the coffee shop, you didn't expect to meet someone Until you did",2018-04-28,612,General Audiences,F/M,Completed,Cafe AU | Flirting | Fluff | Meeting in a Coffee shop | Soft Min Yoongi | Suga | shy reader | smooth yoongi,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/22034062,31,the Summer of the Purple Sky,"Ever since you were small, the forest has been there for you. The forest... and him.",2020-01-24,3947,Not Rated,Multi,Completed,Fae & Fairies | Falling In Love | First Kiss | Growing Up | Inspired by Hades and Persephone (Ancient Greek Religion & Lore) | Lost in the Woods | Moving Away | Pre-Poly | Seelie Court | Soulmates | Wakes & Funerals | the color purple is an important motif here,"Min Yoongi | Suga/Reader Series: Seven stories of love, insecurity, and Faeries [3]",false,yoongi,{'yoongi'}
https://golemlab.eu/graph/35694205,31,Under the Mistletoe,"Your annual Christmas party is going wonderfully as usual, but can a little mistletoe mishap ruin both a party and a friendship?",2021-12-14,1692,Teen And Up Audiences,F/M,Completed,Christmas Fluff | Christmas Party | Christmas Presents | Cute Ending | Embarrassment | Fluff | Friends to Lovers | Holidays | Mistletoe,"Min Yoongi | Suga/Reader, Min Yoongi | Suga/You Series: BTS Christmas Fics [3]",false,yoongi,{'yoongi'}
https://golemlab.eu/graph/15275601,31,Can We Start Again,"“Y/N, I... I slept with someone else....” He kept looking at your hand. Afraid to look at you. He what...?",2018-07-13,1442,Not Rated,F/M,Completed,Cheating,Min Yoongi | Suga/Reader,false,yoongi,{'yoongi'}
https://golemlab.eu/graph/6381148,31,Thank You,"Type: Scenario Pairing: Seokjin, You Genre: Fluff Words: 1129",2016-03-28,1168,General Audiences,F/M,Completed,Brother | One Shot | Scenario | imagine | jin oppa,Kim Seokjin | Jin/Reader Series: Scenarios [17],false,seokjin,{'seokjin'}
https://golemlab.eu/graph/28253037,31,Stranger Ways,"You meet a handsome stranger at a party, and you just can't resist him.",2020-12-23,893,Mature,F/M,Completed,Drunken Shenanigans | Infidelity | Party | Reader-Insert | Smut | Stranger Sex | Strangers to Lovers | Surprise Ending | Wall Sex,Kim Seokjin | Jin/Reader Series: Blood Sweat & Tears (BTS x Reader Fics) [16],false,seokjin,{'seokjin'}
